Data_value,STATUS,UNITS,Magnitude,Subject,Group
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
6863.56,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7052.113,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7642.823,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7446.887,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7201.294,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7179.966,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7966.261,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7821.789,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7514.249,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7647.701,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8397.456,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8135.983,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8017.403,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7911.991,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8723.181,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8093.1,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5613.637,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
6569.408,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7214.922,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7057.335,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7654.068,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7584.8,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8521.457,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8133.305,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
9319.98,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10238.542,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10941.335,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10154.941,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
9927.711,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
9865.138,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7038.758,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7295.639,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7306.546,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7346.486,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7412.312,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7421.078,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7586.875,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7737.888,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7741.437,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7907.05,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7966.917,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8078.151,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8254.742,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8185.983,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8247.904,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8067.609,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5772.119,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
6799.269,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
6807.332,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7053.762,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7867.337,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7845.256,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8031.543,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8145.332,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
9574.346,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10586.469,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10308.388,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10176.702,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10200.225,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10194.653,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7115.619,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7232.917,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7326.97,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7352.346,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7390.502,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7449.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7584.002,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7705.418,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7783.829,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7875.849,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
7977.426,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8099.625,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8213.789,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8259.015,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
8216.166,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3497.474,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3686.892,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3726.496,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3646.739,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3605.416,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3742.768,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3687.847,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3637.454,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3706.952,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3741.137,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3752.926,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3670.674,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3830.499,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3728.969,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4045.656,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3724.404,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3515.44,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3713.045,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4000.303,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3794.209,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4041.381,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3953.567,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4549.585,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3972.409,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4206.414,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4236.58,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4469.407,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4274.645,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4458.778,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4675.892,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3497.474,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3686.892,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3726.496,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3646.739,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3605.416,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3742.768,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3687.847,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3637.454,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3706.952,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3741.137,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3752.926,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3670.674,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3830.499,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3728.969,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4045.656,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3724.404,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3515.44,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3713.045,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4000.303,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3794.209,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4041.381,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3953.567,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4549.585,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3972.409,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4206.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4236.58,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4469.407,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
